,sinus,noisy_sin_missing_values
725,-0.2409736772881011,-0.2409736772881011
726,-0.3366613033721151,
727,-0.4289851209982793,-0.4289851209982793
728,-0.5170226610990435,-0.5170226610990435
729,-0.5998942816750875,
730,-0.6767719568873076,-0.6767719568873076
731,-0.7468875504173764,-0.7468875504173764
732,-0.8095404904318835,-0.8095404904318835
733,-0.8641047694644948,-0.8641047694644948
734,-0.9100351992756844,-0.9100351992756844
735,-0.9468728581933475,-0.9468728581933475
736,-0.9742496765064971,-0.9742496765064971
737,-0.9918921140961229,
738,-0.9996238935576389,-0.9996238935576389
739,-0.9973677615064545,-0.9973677615064545
740,-0.9851462604682474,-0.9851462604682474
741,-0.9630815036415007,-0.9630815036415007
742,-0.9313939547827833,-0.9313939547827833
743,-0.8904002254057892,
744,-0.8405099113037167,-0.8405099113037167
745,-0.7822215000035424,-0.7822215000035424
746,-0.716117390043384,-0.716117390043384
747,-0.6428580718388389,-0.6428580718388389
748,-0.5631755282811168,-0.5631755282811168
749,-0.4778659210058768,-0.4778659210058768
750,-0.38778163540943045,-0.38778163540943045
751,-0.2938227638955397,-0.2938227638955397
752,-0.19692811244968383,-0.19692811244968383
753,-0.09806582040002382,-0.09806582040002382
754,0.001776312910836964,0.001776312910836964
755,0.1016006978902495,0.1016006978902495
756,0.2004099222810683,
757,0.2972167169751811,0.2972167169751811
758,0.39105382048004866,0.39105382048004866
759,0.48098364347589934,0.48098364347589934
760,0.5661076368981803,
761,0.6455752699428805,0.6455752699428805
762,0.7185925282891343,
763,0.7844298476278219,0.7844298476278219
764,0.8424294032270538,0.8424294032270538
765,0.8920116826993705,
766,0.9326812762980158,
767,0.9640318268873361,0.9640318268873361
768,0.9857500901289485,0.9857500901289485
769,0.9976190643156521,0.9976190643156521
770,0.9995201585807313,0.9995201585807313
771,0.9914343778187099,0.9914343778187099
772,0.9734425124781552,0.9734425124781552
773,0.945724331330235,0.945724331330235
774,0.9085567852785591,
775,0.862311240157329,
776,0.8074497661666465,0.8074497661666465
777,0.7445205210198249,
778,0.6741522729327462,0.6741522729327462
779,0.5970481181796262,0.5970481181796262
780,0.5139784559875352,0.5139784559875352
781,0.42577329096190625,0.42577329096190625
782,0.33331393995491093,0.33331393995491093
783,0.23752422623883931,0.23752422623883931
784,0.13936124896924576,0.13936124896924576
785,0.039805820166669656,0.039805820166669656
786,-0.06014733523295702,-0.06014733523295702
787,-0.15949951834101572,
788,-0.257258034985328,-0.257258034985328
789,-0.35244611438228074,-0.35244611438228074
790,-0.4441126687075084,-0.4441126687075084
791,-0.5313417960511413,-0.5313417960511413
792,-0.6132619318068891,-0.6132619318068891
793,-0.6890545570574539,
794,-0.7579623769450643,-0.7579623769450643
795,-0.8192968873112808,-0.8192968873112808
796,-0.872445254003028,-0.872445254003028
797,-0.9168764361088418,-0.9168764361088418
798,-0.9521464919441047,-0.9521464919441047
799,-0.9779030147696511,-0.9779030147696511
800,-0.9938886539233752,
801,-0.9999436861830071,
802,-0.996007611667735,-0.996007611667735
803,-0.9821197583330232,
804,-0.9584188890186744,-0.9584188890186744
805,-0.9251418149764185,
806,-0.8826210297301447,-0.8826210297301447
807,-0.8312813869105229,-0.8312813869105229
808,-0.7716358552579918,-0.7716358552579918
809,-0.7042803932086152,-0.7042803932086152
810,-0.6298879942744539,-0.6298879942744539
811,-0.5492019627147913,-0.5492019627147913
812,-0.4630284866857027,-0.4630284866857027
813,-0.3722285830745313,
814,-0.2777094945036767,-0.2777094945036767
815,-0.1804156244623088,-0.1804156244623088
816,-0.08131910113879019,
817,0.01858993576280033,0.01858993576280033
818,0.11831322817125059,
819,0.21685437391298126,
820,0.31322878243308516,0.31322878243308516
821,0.40647351249878755,0.40647351249878755
822,0.49565689358989423,0.49565689358989423
823,0.579887834842624,0.579887834842624
824,0.6583247285350505,0.6583247285350505
825,0.730183859153167,0.730183859153167
826,0.7947472340173191,0.7947472340173191
827,0.8513697572276862,0.8513697572276862
828,0.8994856752492519,0.8994856752492519
829,0.9386142297341663,0.9386142297341663
830,0.9683644611001854,0.9683644611001854
831,0.9884391148696253,0.9884391148696253
832,0.9986376117378207,0.9986376117378207
833,0.9988580516952367,
834,0.9890982321786865,0.9890982321786865
835,0.9694556700786149,0.9694556700786149
836,0.9401266273825573,0.9401266273825573
837,0.9014041501902339,0.9014041501902339
838,0.8536751406938125,0.8536751406938125
839,0.7974164913790545,0.7974164913790545
840,0.7331903200732922,
841,0.6616383534498556,0.6616383534498556
842,0.5834755151072989,0.5834755151072989
843,0.4994827822891638,0.4994827822891638
844,0.4104993826174394,0.4104993826174394
845,0.31741440880766936,0.31741440880766936
846,0.22115793514834708,
847,0.12269172450610251,0.12269172450610251
848,0.022999618709098966,0.022999618709098966
849,-0.0769222916753969,
850,-0.1760756199485871,-0.1760756199485871
851,-0.27346965883011287,-0.27346965883011287
852,-0.36813127927767236,-0.36813127927767236
853,-0.4591146536706982,
854,-0.545510706207386,-0.545510706207386
855,-0.6264561960895026,-0.6264561960895026
856,-0.7011423427391804,-0.7011423427391804
857,-0.7688229068670624,-0.7688229068670624
858,-0.828821646648584,-0.828821646648584
859,-0.8805390745088115,-0.8805390745088115
860,-0.9234584470040598,-0.9234584470040598
861,-0.9571509279516225,
862,-0.9812798732191279,-0.9812798732191279
863,-0.9956041943614251,-0.9956041943614251
864,-0.9999807674966553,-0.9999807674966553
865,-0.9943658633527529,-0.9943658633527529
866,-0.9788155841958844,
867,-0.9534853032751422,-0.9534853032751422
868,-0.9186281123844159,-0.9186281123844159
869,-0.8745922930528203,-0.8745922930528203
870,-0.8218178366308225,-0.8218178366308225
871,-0.7608320480420697,-0.7608320480420697
872,-0.6922442771269088,-0.6922442771269088
873,-0.6167398302202408,-0.6167398302202408
874,-0.535073122797084,-0.535073122797084
875,-0.44806014160260915,-0.44806014160260915
876,-0.3565702915822329,-0.3565702915822329
877,-0.2615177090748213,
878,-0.163852128064609,-0.163852128064609
879,-0.06454939075307359,
880,0.03539830273366068,
881,0.13499230808060345,
882,0.23323751490774314,0.23323751490774314
883,0.32915228958398285,0.32915228958398285
884,0.4217782833859938,
885,0.5101900080017631,0.5101900080017631
886,0.5935040827039737,0.5935040827039737
887,0.6708880607981837,
888,0.741568747154996,0.741568747154996
889,0.8048399237202818,0.8048399237202818
890,0.8600694058124532,0.8600694058124532
891,0.9067053587028945,
892,0.9442818113661253,0.9442818113661253
893,0.972423312308248,0.972423312308248
894,0.9908486809542003,0.9908486809542003
895,0.9993738171110836,0.9993738171110836
896,0.9979135404364571,0.9979135404364571
897,0.986482441532148,0.986482441532148
898,0.9651947361597926,0.9651947361597926
899,0.9342631240346855,0.9342631240346855
900,0.8939966636005579,0.8939966636005579
901,0.8447976840197418,0.8447976840197418
902,0.7871577652331794,0.7871577652331794
903,0.7216528262561783,0.7216528262561783
904,0.6489373707859244,
905,0.5697379476169631,0.5697379476169631
906,0.48484589120574,0.48484589120574
907,0.3951094149183201,0.3951094149183201
908,0.30142513596285736,0.30142513596285736
909,0.20472911668674296,0.20472911668674296
910,0.10598751175115685,0.10598751175115685
911,0.006186914632966696,0.006186914632966696
912,-0.09367550009112813,
913,-0.19260194018330173,-0.19260194018330173
914,-0.28960396535491445,-0.28960396535491445
915,-0.38371236343503057,-0.38371236343503057
916,-0.4739868344181481,-0.4739868344181481
917,-0.5595253856309882,-0.5595253856309882
918,-0.6394733441450939,-0.6394733441450939
919,-0.7130318963862962,-0.7130318963862962
920,-0.7794660696158047,-0.7794660696158047
921,-0.8381120755349393,
922,-0.8883839426383546,-0.8883839426383546
923,-0.9297793710476092,-0.9297793710476092
924,-0.9618847513255586,-0.9618847513255586
925,-0.9843792971250844,-0.9843792971250844
926,-0.997038250380271,-0.997038250380271
927,-0.9997351270146861,-0.9997351270146861
928,-0.9924429807284667,-0.9924429807284667
929,-0.9752346722368396,-0.9752346722368396
930,-0.9482821412699473,-0.9482821412699473
931,-0.9118546886078871,
932,-0.8663162853163362,-0.8663162853163362
933,-0.8121219360680021,
934,-0.7498131328862885,-0.7498131328862885
935,-0.6800124447360528,-0.6800124447360528
936,-0.603417297020244,-0.603417297020244
937,-0.5207930031358368,-0.5207930031358368
938,-0.43296511771538676,-0.43296511771538676
939,-0.34081118795795157,
940,-0.24525198546765434,-0.24525198546765434
941,-0.1472423062080925,-0.1472423062080925
942,-0.04776143049672075,-0.04776143049672075
943,0.052196661640330246,0.052196661640330246
944,0.15163322198820756,
945,0.24955471330524379,0.24955471330524379
946,0.344982736418755,0.344982736418755
947,0.4369638060661144,0.4369638060661144
948,0.5245788778042787,0.5245788778042787
949,0.6069525307981571,0.6069525307981571
950,0.683261714736121,
951,0.7527439734767368,
952,0.814705063258458,0.814705063258458
953,0.868525889353781,
954,0.9136686918591765,0.9136686918591765
955,0.9496824188142243,0.9496824188142243
956,0.9762072329637521,0.9762072329637521
957,0.9929781071327172,
958,0.9998274722901326,0.9998274722901326
959,0.9966868918434463,0.9966868918434463
960,0.9835877454343449,
961,0.960660915403746,0.960660915403746
962,0.9281354790587077,
963,0.8863364198077192,0.8863364198077192
964,0.8356813800338723,0.8356813800338723
965,0.7766764881502718,0.7766764881502718
966,0.709911301532188,
967,0.6360529158546612,
968,0.5558392996930657,0.5558392996930657
969,0.47007192098496936,0.47007192098496936
970,0.3796077390275217,0.3796077390275217
971,0.2853506420233468,0.2853506420233468
972,0.18824241572844258,0.18824241572844258
973,0.08925333344026325,0.08925333344026325
974,-0.01062753865243582,-0.01062753865243582
975,-0.11040222389190282,-0.11040222389190282
976,-0.20907380660436528,-0.20907380660436528
977,-0.30565639295186264,-0.30565639295186264
978,-0.39918496165754186,-0.39918496165754186
979,-0.4887250061793565,-0.4887250061793565
980,-0.5733818719904229,-0.5733818719904229
981,-0.6523096956714092,-0.6523096956714092
982,-0.7247198564981747,-0.7247198564981747
983,-0.7898888560793348,-0.7898888560793348
984,-0.8471655473131,-0.8471655473131
985,-0.8959776404338033,
986,-0.9358374211421241,-0.9358374211421241
987,-0.9663466236851204,-0.9663466236851204
988,-0.9872004101959753,-0.9872004101959753
989,-0.9981904165332236,-0.9981904165332236
990,-0.9992068341863537,-0.9992068341863537
991,-0.9902395074461606,-0.9902395074461606
992,-0.9713780348772248,
993,-0.9428108740786868,-0.9428108740786868
994,-0.9048234586781893,-0.9048234586781893
995,-0.857795346373455,-0.857795346373455
996,-0.8021964265172008,-0.8021964265172008
997,-0.7385822251380614,-0.7385822251380614
998,-0.6675883543081758,-0.6675883543081758
999,-0.5899241613174027,-0.5899241613174027
1000,-0.5063656411097588,-0.5063656411097588
1001,-0.4177476827983737,
1002,-0.32495572772947895,-0.32495572772947895
1003,-0.22891692244520673,-0.22891692244520673
1004,-0.1305908549417222,-0.1305908549417222
1005,-0.030959966783271346,-0.030959966783271346
1006,0.06898026312927355,0.06898026312927355
1007,0.16823126505448824,
1008,0.2658013557891272,0.2658013557891272
1009,0.3607156472389815,0.3607156472389815
1010,0.45202578717835057,0.45202578717835057
1011,0.5388194348720935,0.5388194348720935
1012,0.6202293768826311,0.6202293768826311
1013,0.6954421919799201,0.6954421919799201
1014,0.7637063785775808,0.7637063785775808
1015,0.82433986348825,0.82433986348825
1016,0.8767368169734758,0.8767368169734758
1017,0.9203737059941697,0.9203737059941697
1018,0.9548145251796623,
1019,0.9797151532492829,0.9797151532492829
1020,0.9948267913584063,0.9948267913584063
1021,0.9999984490142939,
1022,0.9951784527231691,0.9951784527231691
1023,0.9804149622946955,
1024,0.955855489645069,0.955855489645069
1025,0.9217454249067293,0.9217454249067293
1026,0.8784255845712508,
1027,0.8263288061636221,0.8263288061636221
1028,0.7659756234728017,0.7659756234728017
1029,0.6979690655501094,
1030,0.6229886314423488,0.6229886314423488
1031,0.5417835008618791,0.5417835008618791
1032,0.4551650486306003,0.4551650486306003
1033,0.36399873769097824,0.36399873769097824
1034,0.2691954716863202,0.2691954716863202
1035,0.17170249351277814,0.17170249351277814
1036,0.07249392078135491,
1037,-0.027438987243225518,-0.027438987243225518
1038,-0.12709773397738078,
1039,-0.22548656216657315,-0.22548656216657315
1040,-0.32162240316253093,-0.32162240316253093
1041,-0.4145446994203208,-0.4145446994203208
1042,-0.5033250020717746,-0.5033250020717746
1043,-0.5870762476796401,-0.5870762476796401
1044,-0.6649616214823083,-0.6649616214823083
1045,-0.7362029185702026,-0.7362029185702026
1046,-0.8000883194520741,-0.8000883194520741
1047,-0.8559795023200245,-0.8559795023200245
1048,-0.9033180209499903,
1049,-0.9416308845118677,-0.9416308845118677
1050,-0.9705352835374847,-0.9705352835374847
1051,-0.9897424148263075,-0.9897424148263075
1052,-0.9990603670715322,-0.9990603670715322
1053,-0.9983960383744275,-0.9983960383744275
1054,-0.9877560664877367,-0.9877560664877367
1055,-0.9672467624934477,-0.9672467624934477
1056,-0.9370730485775958,
1057,-0.8975364105155184,-0.8975364105155184
1058,-0.8490318853256678,
1059,-0.792044114190263,
1060,-0.7271425000808526,-0.7271425000808526
1061,-0.6549755184719889,-0.6549755184719889
1062,-0.5762642379886634,-0.5762642379886634
1063,-0.49179511572699774,-0.49179511572699774
1064,-0.4024121392348271,-0.4024121392348271
1065,-0.30900839366720273,-0.30900839366720273
1066,-0.2125171383746505,-0.2125171383746505
1067,-0.11390248208427102,-0.11390248208427102
1068,-0.014149749844074282,-0.014149749844074282
1069,0.08574436201929315,0.08574436201929315
1070,0.18478174456066745,0.18478174456066745
1071,0.28197284899111563,0.28197284899111563
1072,0.3763465739222897,
1073,0.4669599682904565,0.4669599682904565
1074,0.5529076530119208,
1075,0.6333308672314487,0.6333308672314487
1076,0.7074260487769514,0.7074260487769514
1077,0.7744528630870461,0.7744528630870461
1078,0.8337416003892464,0.8337416003892464
1079,0.8846998672186963,0.8846998672186963
1080,0.926818505417785,0.926818505417785
1081,0.9596766794762059,0.9596766794762059
1082,0.9829460813802383,0.9829460813802383
1083,0.9963942109578918,
1084,0.9998866989437912,0.9998866989437912
1085,0.9933886495524434,0.9933886495524434
1086,0.9769649891453983,0.9769649891453983
1087,0.9507798175084985,0.9507798175084985
1088,0.91509476822108,0.91509476822108
1089,0.8702663944997041,0.8702663944997041
1090,0.8167426066363169,0.8167426066363169
1091,0.7550581966266318,0.7550581966266318
1092,0.6858294947053,0.6858294947053
1093,0.6097482111779727,0.6097482111779727
1094,0.5275745250805048,0.5275745250805048
1095,0.44012948872139646,0.44012948872139646
1096,0.34828682399845023,0.34828682399845023
1097,0.2529641924584155,0.2529641924584155
1098,0.1551140263261945,0.1551140263261945
1099,0.05571401211678827,
1100,-0.044242678085070965,-0.044242678085070965
1101,-0.1437573100721892,-0.1437573100721892
1102,-0.24183556653692886,-0.24183556653692886
1103,-0.33749748196102775,-0.33749748196102775
1104,-0.42978723410722025,-0.42978723410722025
1105,-0.5177826942789717,
1106,-0.6006046409256912,-0.6006046409256912
1107,-0.6774255445337909,-0.6774255445337909
1108,-0.7474778360280117,-0.7474778360280117
1109,-0.8100615760679718,-0.8100615760679718
1110,-0.8645514486106083,
1111,-0.9104030088614417,-0.9104030088614417
1112,-0.9471581231869611,-0.9471581231869611
1113,-0.974449546634441,
1114,-0.9920045923221471,-0.9920045923221471
1115,-0.9996478560364893,-0.9996478560364893
1116,-0.9973029688129642,-0.9973029688129642
1117,-0.9849933599895903,
1118,-0.9628420231087184,-0.9628420231087184
1119,-0.9310702870061974,-0.9310702870061974
1120,-0.8899956043668333,-0.8899956043668333
1121,-0.8400283798420696,
1122,-0.7816678694223804,-0.7816678694223804
1123,-0.715497192036476,-0.715497192036476
1124,-0.6421775032196597,-0.6421775032196597
1125,-0.562441389066343,
1126,-0.47708554647188084,-0.47708554647188084
1127,-0.38696282280057365,-0.38696282280057365
1128,-0.29297369451675875,-0.29297369451675875
1129,-0.1960572699215465,
1130,-0.09718190589320902,
1131,0.002664467614746237,0.002664467614746237
1132,0.10248421864306498,0.10248421864306498
1133,0.20127998123546678,0.20127998123546678
1134,0.2980646207896934,0.2980646207896934
1135,0.39187109718004004,
1136,0.4817621271027267,0.4817621271027267
1137,0.5668395491008017,
1138,0.646253297696493,0.646253297696493
1139,0.7192098969645497,
1140,0.7849803886813105,0.7849803886813105
1141,0.8429076158343863,
1142,0.8924127887182657,0.8924127887182657
1143,0.9330012680097132,0.9330012680097132
1144,0.9642675070404277,0.9642675070404277
1145,0.98589910388525,0.98589910388525
1146,0.997679922778967,0.997679922778967
1147,0.9994922536734132,
1148,0.9913179883573677,0.9913179883573677
1149,0.9732388013878134,0.9732388013878134
1150,0.9454353340247703,0.9454353340247703
1151,0.9081853893235238,0.9081853893235238
1152,0.8618611564183268,0.8618611564183268
1153,0.8069254917316258,0.8069254917316258
1154,0.743927294265638,0.743927294265638
1155,0.6734960211850264,0.6734960211850264
1156,0.5963353984889201,0.5963353984889201
1157,0.5132163896133758,0.5132163896133758
1158,0.42496949221961,0.42496949221961
1159,0.33247644013581024,
1160,0.23666139336428604,
1161,0.13848170418012187,0.13848170418012187
1162,0.03891835158374123,0.03891835158374123
1163,-0.0610338603169534,-0.0610338603169534
1164,-0.160376242060487,-0.160376242060487
1165,-0.2581161974066756,-0.2581161974066756
1166,-0.353277141030248,-0.353277141030248
1167,-0.44490825623855607,-0.44490825623855607
1168,-0.5320939952176322,-0.5320939952176322
1169,-0.6139632268833958,-0.6139632268833958
1170,-0.689697940935389,-0.689697940935389
1171,-0.7585414211453849,-0.7585414211453849
1172,-0.8198058062157622,-0.8198058062157622
1173,-0.8728789626621934,-0.8728789626621934
1174,-0.9172306010491341,-0.9172306010491341
1175,-0.9524175744665119,-0.9524175744665119
1176,-0.9780883063072141,-0.9780883063072141
1177,-0.9939863031043058,
1178,-0.9999527173289652,-0.9999527173289652
1179,-0.9959279345424954,-0.9959279345424954
1180,-0.9819521690440836,-0.9819521690440836
1181,-0.9581650620628162,-0.9581650620628162
1182,-0.9248042865086724,-0.9248042865086724
1183,-0.8822031722233925,
1184,-0.8307873754588468,-0.8307873754588468
1185,-0.7710706258605184,
1186,-0.7036495934506543,-0.7036495934506543
1187,-0.6291979268986521,-0.6291979268986521
1188,-0.5484595226462717,-0.5484595226462717
1189,-0.4622410921402122,-0.4622410921402122
1190,-0.3714041014380902,-0.3714041014380902
1191,-0.27685616372427263,-0.27685616372427263
1192,-0.17954197073898873,-0.17954197073898873
1193,-0.08043385373077966,-0.08043385373077966
1194,0.01947793175602438,0.01947793175602438
1195,0.11919510018725629,0.11919510018725629
1196,0.21772131057807897,
1197,0.31407212160271597,0.31407212160271597
1198,0.40728482780672554,0.40728482780672554
1199,0.49642807864176763,0.49642807864176763
1200,0.5806111842123143,0.5806111842123143
1201,0.6589930147547527,0.6589930147547527
1202,0.730790404927901,
1203,0.7952859789421907,0.7952859789421907
1204,0.8518353183414913,0.8518353183414913
1205,0.8998734008192355,0.8998734008192355
1206,0.9389202457345932,0.9389202457345932
1207,0.9685857099203445,
1208,0.9885733858644359,
1209,0.9986835633158867,0.9986835633158867
1210,0.9988152247235795,0.9988152247235795
1211,0.9889670545702525,0.9889670545702525
1212,0.9692374525167017,0.9692374525167017
1213,0.9398235502249125,
1214,0.9010192416836328,0.9010192416836328
1215,0.8532122467168191,0.8532122467168191
1216,0.7968802370152832,0.7968802370152832
1217,0.7325860633990665,0.7325860633990665
1218,0.6609721319981323,0.6609721319981323
1219,0.5827539855426002,0.5827539855426002
1220,0.4987131538963941,0.4987131538963941
1221,0.40968934526910683,0.40968934526910683
1222,0.31657205612916994,0.31657205612916994
1223,0.22029168364921264,
1224,0.12181022948496767,0.12181022948496767
1225,0.0221116877728314,0.0221116877728314
1226,-0.07780778661437877,-0.07780778661437877
1227,-0.17694983131758688,-0.17694983131758688
1228,-0.2743238517980932,-0.2743238517980932
1229,-0.36895691903085587,-0.36895691903085587
1230,-0.45990349068959124,-0.45990349068959124
1231,-0.5462548586932388,-0.5462548586932388
1232,-0.6271482287166843,-0.6271482287166843
1233,-0.7017753409464238,
1234,-0.7693905459455223,-0.7693905459455223
1235,-0.8293182549362247,-0.8293182549362247
1236,-0.8809596900597733,-0.8809596900597733
1237,-0.9237988671668076,-0.9237988671668076
1238,-0.9574077513604116,-0.9574077513604116
1239,-0.981450533779352,
1240,-0.9956869868891794,
1241,-0.9999748647563702,-0.9999748647563702
1242,-0.994271324322658,-0.994271324322658
1243,-0.978633353478718,-0.978633353478718
1244,-0.9532172016599928,-0.9532172016599928
1245,-0.9182768186539993,-0.9182768186539993
1246,-0.8741613172179755,
1247,-0.821311484859616,-0.821311484859616
1248,-0.7602553796340287,-0.7602553796340287
1249,-0.691603053962145,
1250,-0.6160404591886565,-0.6160404591886565
1251,-0.5343225917828572,-0.5343225917828572
1252,-0.44726594966351785,-0.44726594966351785
1253,-0.3557403740216194,-0.3557403740216194
1254,-0.260660358154617,-0.260660358154617
1255,-0.1629759101518061,-0.1629759101518061
1256,-0.06366306072743184,-0.06366306072743184
1257,0.03628588895553506,0.03628588895553506
1258,0.13587228203056428,0.13587228203056428
1259,0.23410108417696315,0.23410108417696315
1260,0.329990825673782,0.329990825673782
1261,0.42258340792093324,
1262,0.510953676443654,0.510953676443654
1263,0.5942186647301672,0.5942186647301672
1264,0.6715464165412833,0.6715464165412833
1265,0.7421642985420401,
1266,0.8053667201986658,
1267,0.8605221838059177,0.8605221838059177
1268,0.9070795942033888,0.9070795942033888
1269,0.9445737651362344,0.9445737651362344
1270,0.972630067242408,0.972630067242408
1271,0.9909681712254511,0.9909681712254511
1272,0.9994048488121371,0.9994048488121371
1273,0.9978558035088121,0.9978558035088121
1274,0.9863365128641003,0.9863365128641003
1275,0.9649620738223555,0.9649620738223555
1276,0.933946052713032,0.933946052713032
1277,0.893598351366514,0.893598351366514
1278,0.8443221106774906,0.8443221106774906
1279,0.786609682554353,
1280,0.7210377105017316,0.7210377105017316
1281,0.6482613679891562,0.6482613679891562
1282,0.5690078121743521,
1283,0.4840689183892535,0.4840689183892535
1284,0.39429336798354353,0.39429336798354353
1285,0.3005781685810014,0.3005781685810014
1286,0.2038596914759308,0.2038596914759308
1287,0.10510431572068762,0.10510431572068762
1288,0.005298772385602637,
1289,-0.09455971453158975,-0.09455971453158975
1290,-0.19347339203846847,-0.19347339203846847
1291,-0.2904539473658996,
1292,-0.3845323828625609,-0.3845323828625609
1293,-0.4747686978991912,-0.4747686978991912
1294,-0.5602612810440533,-0.5602612810440533
1295,-0.6401559186664806,-0.6401559186664806
1296,-0.7136543299570061,-0.7136543299570061
1297,-0.7800221430853594,-0.7800221430853594
1298,-0.8385962328010599,-0.8385962328010599
1299,-0.8887913461616549,
1300,-0.9301059501867618,-0.9301059501867618
1301,-0.9621272430097539,-0.9621272430097539
1302,-0.9845352784575762,
1303,-0.9971061628471479,-0.9971061628471479
1304,-0.9997142920570232,-0.9997142920570232
1305,-0.992333606522275,-0.992333606522275
1306,-0.975037851613036,-0.975037851613036
1307,-0.947999840795143,-0.947999840795143
1308,-0.9114897289350986,
1309,-0.8658723130019905,-0.8658723130019905
1310,-0.8116033871367005,-0.8116033871367005
1311,-0.7492251885075525,-0.7492251885075525
1312,-0.6793609794557579,-0.6793609794557579
1313,-0.6027088200641024,-0.6027088200641024
1314,-0.5200345933714359,-0.5200345933714359
1315,-0.4321643529223842,
1316,-0.3399760691134747,-0.3399760691134747
1317,-0.24439085680313086,-0.24439085680313086
1318,-0.14636377183645888,-0.14636377183645888
1319,-0.04687426844305525,-0.04687426844305525
1320,0.05308358714605824,0.05308358714605824
1321,0.15251104907950935,0.15251104907950935
1322,0.2504146710240084,0.2504146710240084
1323,0.34581623235174735,
1324,0.4377625121974489,0.4377625121974489
1325,0.5253348137263215,0.5253348137263215
1326,0.6076581434490431,
1327,0.6839099538674991,0.6839099538674991
1328,0.7533283620975045,
1329,0.8152197623506606,0.8152197623506606
1330,0.8689657562142357,0.8689657562142357
1331,0.9140293314836083,0.9140293314836083
1332,0.9499602278107246,0.9499602278107246
1333,0.9763994355566654,0.9763994355566654
1334,0.9930827828972584,0.9930827828972584
1335,0.9998435753406666,
1336,0.9966142612836164,0.9966142612836164
1337,0.9834271069646965,
1338,0.9604138740707601,0.9604138740707601
1339,0.9278045032177329,0.9278045032177329
1340,0.8859248164599484,0.8859248164599484
1341,0.8351932617839063,0.8351932617839063
1342,0.7761167321143073,0.7761167321143073
1343,0.7092855006074855,0.7092855006074855
1344,0.6353673228372269,0.6353673228372269
1345,0.5551007648016929,0.5551007648016929
1346,0.4692878234161781,0.4692878234161781
1347,0.3787859132250193,0.3787859132250193
1348,0.28449929939886515,0.28449929939886515
1349,0.18737006261610922,
1350,0.08836868610400143,0.08836868610400143
1351,-0.011515641108853485,-0.011515641108853485
1352,-0.11128490784231361,-0.11128490784231361
1353,-0.20994225256254098,-0.20994225256254098
1354,-0.3065019236928175,-0.3065019236928175
1355,-0.3999991289176214,
1356,-0.4894996750684136,-0.4894996750684136
1357,-0.5741093022730025,-0.5741093022730025
1358,-0.6529826191046059,-0.6529826191046059
1359,-0.7253315494534499,-0.7253315494534499
1360,-0.7904332067228887,-0.7904332067228887
1361,-0.8476371166732333,-0.8476371166732333
1362,-0.8963717167453582,-0.8963717167453582
1363,-0.93615006692487,
1364,-0.9665747150857267,-0.9665747150857267
1365,-0.9873416682005692,-0.9873416682005692
1366,-0.9982434297385161,-0.9982434297385161
1367,-0.9991710729019235,
1368,-0.9901153289869367,-0.9901153289869367
1369,-0.9711666799933284,-0.9711666799933284
1370,-0.9425144545582509,-0.9425144545582509
1371,-0.9044449362470852,-0.9044449362470852
1372,-0.8573385031026864,
1373,-0.8016658270337002,-0.8016658270337002
1374,-0.7379831710164991,-0.7379831710164991
1375,-0.6669268310993051,-0.6669268310993051
1376,-0.5892067787424675,-0.5892067787424675
1377,-0.5055995670183022,-0.5055995670183022
1378,-0.41694057154946135,-0.41694057154946135
1379,-0.3241156437119523,
1380,-0.2280522595008612,-0.2280522595008612
1381,-0.1297102524968922,-0.1297102524968922
1382,-0.030072223526483286,-0.030072223526483286
1383,0.06986627716087508,0.06986627716087508
1384,0.16910669710153436,0.16910669710153436
1385,0.2666574588239974,0.2666574588239974
1386,0.36154386736312805,0.36154386736312805
1387,0.45281784909008,0.45281784909008
1388,0.5395674245506286,0.5395674245506286
1389,0.6209258206623198,0.6209258206623198
1390,0.6960801312247415,
1391,0.7642794392094662,
1392,0.8248423196748044,0.8248423196748044
1393,0.8771636483385868,0.8771636483385868
1394,0.9207206477799073,0.9207206477799073
1395,0.9550781108583937,0.9550781108583937
1396,0.9798927491600334,0.9798927491600334
1397,0.9949166230215453,0.9949166230215453
1398,0.9999996188615375,
1399,0.9950909490657891,0.9950909490657891
1400,0.9802396594403116,0.9802396594403116
1401,0.9555941391618588,0.9555941391618588
1402,0.9214006381223274,0.9214006381223274
1403,0.8780008064812219,0.8780008064812219
1404,0.825828281010248,0.825828281010248
1405,0.7654043523379563,0.7654043523379563
1406,0.6973327563861453,0.6973327563861453
1407,0.6222936420400873,0.6222936420400873
1408,0.5410367753256706,0.5410367753256706
1409,0.454374047995203,0.454374047995203
1410,0.363171365373259,0.363171365373259
1411,0.2683399945169984,0.2683399945169984
1412,0.17082745913693329,
1413,0.07160807225319418,0.07160807225319418
1414,-0.028326798817989145,-0.028326798817989145
1415,-0.12797863787897792,
1416,-0.2263517566943933,-0.2263517566943933
1417,-0.3224632435788615,
1418,-0.41535278432569256,-0.41535278432569256
1419,-0.5040922573488912,
1420,-0.5877950071674065,-0.5877950071674065
1421,-0.6656247035735023,-0.6656247035735023
1422,-0.7368036979677665,-0.7368036979677665
1423,-0.8006207933668756,-0.8006207933668756
1424,-0.8564383504486929,
1425,-0.9036986586337072,
1426,-0.941929508544715,
1427,-0.9707489101668443,-0.9707489101668443
