Unnamed: 0,noisy_sin,noisy_sin_random_missing,noisy_sin_regular_missing,noisy_sin_regular_missing_forwardfill,noisy_sin_regular_missing_globalmean,noisy_sin_regular_missing_meanlast30,noisy_sin_regular_missing_linearfit30,noisy_sin_regular_missing_cubicfit30,noisy_sin_random_missing_forwardfill,noisy_sin_random_missing_globalmean,noisy_sin_random_missing_meanlast30,noisy_sin_random_missing_linearfit30,noisy_sin_random_missing_cubicfit30
386,0.38362303210883203,,,0.3307291623291691,-0.09936506998225776,-0.6006445767972118,0.24794874603879924,0.35366858115477395,0.3307291623291691,-0.10256774225802805,-0.6455927118734692,0.18157110536587084,0.3225319842346794
387,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758,0.4648297295219758
388,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316,0.5005824424135316
389,0.5157963403752588,,,0.5005824424135316,-0.09637241622416,-0.4834401089731105,0.44262332457012254,0.5021284555004393,0.5005824424135316,-0.09955862231856388,-0.5281849879496485,0.38201016279119737,0.4998224908480079
390,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864,0.5679243250965864
391,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605,0.6504089110179605
392,0.7101352965447166,,,0.6504089110179605,-0.09277272727374454,-0.3623829548072979,0.6273998037933903,0.6265437960210618,0.6504089110179605,-0.09594267721460553,-0.40682589613895054,0.5608735110487771,0.6418725622127585
393,0.7700217146134611,,0.7700217146134611,0.7700217146134611,0.7700217146134611,0.7700217146134611,0.7700217146134611,0.7700217146134611,0.6504089110179605,-0.09594267721460553,-0.3909357876535227,0.6131920707441233,0.6744792441247571
394,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777,0.8585888171856777
395,0.9291034751942048,0.9291034751942048,,0.8585888171856777,-0.08817992730831005,-0.22879586159735585,0.8138096486160487,0.8014477446639102,0.9291034751942048,0.9291034751942048,0.9291034751942048,0.9291034751942048,0.9291034751942048
396,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645,0.9760936355100645
397,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722,0.9991760543469722
398,1.0283764058663276,1.0283764058663276,,0.9991760543469722,-0.0827738229252104,-0.08842191345557295,0.9955878266569178,0.9845356502000436,1.0283764058663276,1.0283764058663276,1.0283764058663276,1.0283764058663276,1.0283764058663276
399,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012,1.0496874005006012
400,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916,1.091364024781916
401,1.0896530373701334,,,1.091364024781916,-0.07702170554083898,0.050698738057927836,1.1526240569895267,1.1088497298402356,1.091364024781916,-0.07698011224231628,0.039875394443259236,1.1272215956924003,1.1156456917946325
402,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944,1.143265594016944
403,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263,1.1612802050695263
404,1.163925213095385,1.163925213095385,,1.1612802050695263,-0.07093608868398713,0.18850405123258046,1.2836386019070627,1.1878961842093798,1.163925213095385,1.163925213095385,1.163925213095385,1.163925213095385,1.163925213095385
405,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458,1.1929830246571458
406,1.1509650858820284,,1.1509650858820284,1.1509650858820284,1.1509650858820284,1.1509650858820284,1.1509650858820284,1.1509650858820284,1.1929830246571458,-0.06474027360732054,0.27873910662689405,1.3522019414367592,1.2011017915819666
407,1.1359152058300297,,,1.1509650858820284,-0.06482842212893271,0.3182627291863749,1.377772955372366,1.1996936880114526,1.1929830246571458,-0.06474027360732054,0.31865632133367794,1.3925860933864447,1.2038999151831713
408,1.12256738630965,,1.12256738630965,1.12256738630965,1.12256738630965,1.12256738630965,1.12256738630965,1.12256738630965,1.1929830246571458,-0.06474027360732054,0.3594488855298176,1.4296357268614794,1.19792415809617
409,1.1418154488439545,,1.1418154488439545,1.1418154488439545,1.1418154488439545,1.1418154488439545,1.1418154488439545,1.1418154488439545,1.1929830246571458,-0.06474027360732054,0.37448143915613963,1.476877121846546,1.1910436420932276
410,1.1274719824974189,1.1274719824974189,,1.1418154488439545,-0.058989300959636434,0.4375836596530859,1.419644604811919,1.1372389883110414,1.1274719824974189,1.1274719824974189,1.1274719824974189,1.1274719824974189,1.1274719824974189
411,1.1560787968541215,,1.1560787968541215,1.1560787968541215,1.1560787968541215,1.1560787968541215,1.1560787968541215,1.1560787968541215,1.1274719824974189,-0.06183951386010706,0.45280245886772624,1.5084570932243184,1.1366441271447627
412,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184,1.1377694653258184
413,1.1399806925840692,1.1399806925840692,,1.1377694653258184,-0.053149526470292106,0.5435761600945956,1.4381633692806393,1.095270357669778,1.1399806925840692,1.1399806925840692,1.1399806925840692,1.1399806925840692,1.1399806925840692
414,1.1105740465714955,,1.1105740465714955,1.1105740465714955,1.1105740465714955,1.1105740465714955,1.1105740465714955,1.1105740465714955,1.1399806925840692,-0.056038960271628566,0.5553180162559878,1.5202092159206955,1.0939245309983463
415,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822,1.1230103675481822
416,1.0996065493999754,1.0996065493999754,,1.1230103675481822,-0.04752480659755109,0.6381308799553873,1.4200524866095459,1.067326384121241,1.0996065493999754,1.0996065493999754,1.0996065493999754,1.0996065493999754,1.0996065493999754
417,1.0922432724261653,,1.0922432724261653,1.0922432724261653,1.0922432724261653,1.0922432724261653,1.0922432724261653,1.0922432724261653,1.0996065493999754,-0.050440171692512456,0.681960108870055,1.474967916026594,1.05984354054352
418,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726,1.0585844297161726
419,1.0086170364570668,1.0086170364570668,,1.0585844297161726,-0.0421647175394665,0.7189372461873683,1.3703050926191978,1.0520123132807186,1.0086170364570668,1.0086170364570668,1.0086170364570668,1.0086170364570668,1.0086170364570668
420,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559,0.9768055392339559
421,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758,0.9744519473152758
422,0.919846418152912,0.919846418152912,,0.9744519473152758,-0.037341051848404486,0.7834472997072072,1.277697873560096,0.9944398394688808,0.919846418152912,0.919846418152912,0.919846418152912,0.919846418152912,0.919846418152912
423,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058,0.8511533407682058
424,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653,0.8095935894642653
425,0.7921033450375321,,,0.8095935894642653,-0.03325768941562972,0.8227128548054684,1.149703160011222,0.8631000869522604,0.8095935894642653,-0.03408221050908787,0.8674476040861981,1.107489527999284,0.8296447756816663
426,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154,0.7293243617242154
427,0.677106137572985,,0.677106137572985,0.677106137572985,0.677106137572985,0.677106137572985,0.677106137572985,0.677106137572985,0.7293243617242154,-0.03229437310338927,0.8571667659230697,1.0245479219599674,0.7529178821789657
428,0.6406802510743028,0.6406802510743028,,0.677106137572985,-0.02981622708355388,0.8388018390002348,1.001701997862313,0.7067681006993992,0.6406802510743028,0.6406802510743028,0.6406802510743028,0.6406802510743028,0.6406802510743028
429,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586,0.5906356563859586
430,0.5539722667770423,,0.5539722667770423,0.5539722667770423,0.5539722667770423,0.5539722667770423,0.5539722667770423,0.5539722667770423,0.5906356563859586,-0.029280641350675225,0.8242081930120507,0.8566295993844205,0.6067147671351958
431,0.5375513510629085,,,0.5539722667770423,-0.027022165883252,0.8364945140114445,0.8350057632905225,0.5439287544729938,0.5906356563859586,-0.029280641350675228,0.8153029986197218,0.8228872329350669,0.5744506725507688
432,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544,0.4923268142100544
433,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824,0.44409317507471824
434,0.4147639341708249,,,0.44409317507471824,-0.024739990028295144,0.8170835128831718,0.666695125846501,0.4158904315396809,0.44409317507471824,-0.026988057774670338,0.7955463917655473,0.6419935836900106,0.44483918699701364
435,0.3650661728509266,,0.3650661728509266,0.3650661728509266,0.3650661728509266,0.3650661728509266,0.3650661728509266,0.3650661728509266,0.44409317507471824,-0.026988057774670334,0.7832670977212194,0.5981597241344573,0.41410991038599987
436,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132,0.2936126816558132
437,0.2202227308842581,0.2202227308842581,,0.2936126816558132,-0.023119489262703997,0.7818605197371103,0.4907811555595765,0.30037929271202,0.2202227308842581,0.2202227308842581,0.2202227308842581,0.2202227308842581,0.2202227308842581
438,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522,0.14408811113642522
439,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823,0.1396083300204823
440,0.08854549577271109,0.08854549577271109,,0.1396083300204823,-0.02236963603615328,0.731290899622245,0.2949545972884675,0.15198121692148905,0.08854549577271109,0.08854549577271109,0.08854549577271109,0.08854549577271109,0.08854549577271109
441,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316,0.05227534307630316
442,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654,0.019497113016506654
443,-0.052342585547816664,,,0.019497113016506654,-0.02210662987776701,0.6670119474183127,0.11152681931849506,0.0314643840107397,0.019497113016506654,-0.02439942073181437,0.6665592383641887,0.0948208778950097,-0.0028566931760902747
444,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691,-0.08656749684225691
445,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451,-0.1486027181121451
446,-0.2461620446830488,-0.2461620446830488,,-0.1486027181121451,-0.022534784485836217,0.5888346526933006,-0.06891895486075983,-0.1151198239402732,-0.2461620446830488,-0.2461620446830488,-0.2461620446830488,-0.2461620446830488,-0.2461620446830488
447,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345,-0.29850183903853345
448,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944,-0.3703799454142944
449,-0.4237664457015059,-0.4237664457015059,,-0.3703799454142944,-0.023924121268645033,0.4932011288980589,-0.2572116925809971,-0.3246006157777797,-0.4237664457015059,-0.4237664457015059,-0.4237664457015059,-0.4237664457015059,-0.4237664457015059
450,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902,-0.459874361861902
451,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063,-0.4487244362270063
452,-0.5022073072350962,-0.5022073072350962,,-0.4487244362270063,-0.02582843665703357,0.3903480488338106,-0.43095435813617655,-0.4884416259318421,-0.5022073072350962,-0.5022073072350962,-0.5022073072350962,-0.5022073072350962,-0.5022073072350962
453,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786,-0.546383257613786
454,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133,-0.5763140676671133
455,-0.6090121515874676,,,-0.5763140676671133,-0.028182371716301332,0.28446326528758503,-0.5918014129587852,-0.6058372994417426,-0.5763140676671133,-0.03283698181389509,0.17856414777090135,-0.6484485009810027,-0.5952340355835922
456,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222,-0.6481795991431222
457,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534,-0.7074865811882534
458,-0.7619027328857971,,,-0.7074865811882534,-0.031019274416953676,0.174451722982703,-0.740865456257814,-0.7018451968350974,-0.7074865811882534,-0.035653558706260996,0.05752945562776939,-0.7751538805153224,-0.6778613627411556
459,-0.7959901588199441,,-0.7959901588199441,-0.7959901588199441,-0.7959901588199441,-0.7959901588199441,-0.7959901588199441,-0.7959901588199441,-0.7074865811882534,-0.035653558706261,0.038091095779551616,-0.8309784515325543,-0.6910618768791086
460,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342,-0.8512124034249342
461,-0.8924010035397565,-0.8924010035397565,,-0.8512124034249342,-0.03445780806860437,0.059246369601856,-0.8859161809568686,-0.8178964596561288,-0.8924010035397565,-0.8924010035397565,-0.8924010035397565,-0.8924010035397565,-0.8924010035397565
462,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864,-0.9455047032490864
463,-0.9399656327933928,,-0.9399656327933928,-0.9399656327933928,-0.9399656327933928,-0.9399656327933928,-0.9399656327933928,-0.9399656327933928,-0.9455047032490864,-0.04123057260279447,-0.14102559344251542,-0.9970281781985322,-0.8992197102102362
464,-0.9943908481554654,-0.9943908481554654,,-0.9399656327933928,-0.03837279668908987,-0.06072491272270535,-1.0167820779784564,-0.9335747666518472,-0.9943908481554654,-0.9943908481554654,-0.9943908481554654,-0.9943908481554654,-0.9943908481554654
465,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592,-0.9657649759518592
466,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762,-0.9936931246908762
467,-1.0304725926075622,-1.0304725926075622,,-0.9936931246908762,-0.042404300987300914,-0.17725642541455047,-1.116625028971881,-0.9943212139788902,-1.0304725926075622,-1.0304725926075622,-1.0304725926075622,-1.0304725926075622,-1.0304725926075622
468,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164,-1.067843503999164
469,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845,-1.0561635831396845
470,-1.0361331805676854,-1.0361331805676854,,-1.0561635831396845,-0.04674302116850143,-0.2894837745294644,-1.2052325165042634,-1.0638544777395853,-1.0361331805676854,-1.0361331805676854,-1.0361331805676854,-1.0361331805676854,-1.0361331805676854
471,-1.0581273795916415,,-1.0581273795916415,-1.0581273795916415,-1.0581273795916415,-1.0581273795916415,-1.0581273795916415,-1.0581273795916415,-1.0361331805676854,-0.05578651273207841,-0.480841307328715,-1.203155777497532,-1.0851558317516752
472,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116,-1.0496038679238116
473,-1.0500048702312397,-1.0500048702312397,,-1.0496038679238116,-0.05100146769107744,-0.3961597204547968,-1.2545276336203266,-1.0766821188035989,-1.0500048702312397,-1.0500048702312397,-1.0500048702312397,-1.0500048702312397,-1.0500048702312397
474,-1.050120344090007,,-1.050120344090007,-1.050120344090007,-1.050120344090007,-1.050120344090007,-1.050120344090007,-1.050120344090007,-1.0500048702312397,-0.05998068090231236,-0.5914673653267406,-1.2322377390630639,-1.0706274771846798
475,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737,-1.038415049899737
476,-1.009680844117524,,,-1.038415049899737,-0.055174855209160614,-0.4933776153517453,-1.2717915006420653,-1.0479353304501169,-1.038415049899737,-0.06203621529096241,-0.6379577720024764,-1.246678941652579,-1.037224355090796
477,-1.0421819508903385,,-1.0421819508903385,-1.0421819508903385,-1.0421819508903385,-1.0421819508903385,-1.0421819508903385,-1.0421819508903385,-1.038415049899737,-0.06203621529096241,-0.6510176295797906,-1.2671635063404267,-1.0188868208300037
478,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151,-1.0796629214919151
479,-1.057001303457523,-1.057001303457523,,-1.0796629214919151,-0.059374218804074876,-0.5778834605508945,-1.2776287827064146,-1.033741714467579,-1.057001303457523,-1.057001303457523,-1.057001303457523,-1.057001303457523,-1.057001303457523
480,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091,-1.0386155505623091
481,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648,-1.0000273072243648
482,-1.0160252505348728,-1.0160252505348728,,-1.0000273072243648,-0.06335740224842865,-0.6512544155224516,-1.25419899352925,-1.0025329005913703,-1.0160252505348728,-1.0160252505348728,-1.0160252505348728,-1.0160252505348728,-1.0160252505348728
483,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233,-1.0127608601548233
484,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032,-0.9473514311336032
485,-0.9476844485229348,,,-0.9473514311336032,-0.0671376032521226,-0.7138883298679113,-1.2053356368870896,-0.9689277898950034,-0.9473514311336032,-0.07588609388379267,-0.790227982692456,-1.1657053058175393,-0.9747330778743155
486,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144,-0.9063524522691144
487,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275,-0.8906699107490275
488,-0.8639757885984851,-0.8639757885984851,,-0.8906699107490275,-0.07054487201547074,-0.7618785891293199,-1.1277410753001111,-0.9039683914845672,-0.8639757885984851,-0.8639757885984851,-0.8639757885984851,-0.8639757885984851,-0.8639757885984851
489,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193,-0.8586964875822193
490,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976,-0.7909747290460976
491,-0.7951292520471519,-0.7951292520471519,,-0.7909747290460976,-0.07361733937310287,-0.793171888012502,-1.0347468447966348,-0.8206645639237418,-0.7951292520471519,-0.7951292520471519,-0.7951292520471519,-0.7951292520471519,-0.7951292520471519
492,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699,-0.7811552173380699
493,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366,-0.7590727314518366
494,-0.6862954048801331,-0.6862954048801331,,-0.7590727314518366,-0.07643716380638971,-0.8100777503578951,-0.9386222912084888,-0.7546668518025483,-0.6862954048801331,-0.6862954048801331,-0.6862954048801331,-0.6862954048801331,-0.6862954048801331
495,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896,-0.6332958992190896
496,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595,-0.570340279136595
497,-0.5231135021966424,-0.5231135021966424,,-0.570340279136595,-0.07855137276160683,-0.8098621142028329,-0.8090659255338831,-0.6113210150936895,-0.5231135021966424,-0.5231135021966424,-0.5231135021966424,-0.5231135021966424,-0.5231135021966424
498,-0.4691664513595361,,-0.4691664513595361,-0.4691664513595361,-0.4691664513595361,-0.4691664513595361,-0.4691664513595361,-0.4691664513595361,-0.5231135021966424,-0.09224842024505564,-0.85533974639218,-0.67997547719714,-0.5324623716673706
499,-0.4085180346779066,,-0.4085180346779066,-0.4085180346779066,-0.4085180346779066,-0.4085180346779066,-0.4085180346779066,-0.4085180346779066,-0.5231135021966424,-0.09224842024505564,-0.8482562878052805,-0.6527729760422719,-0.5021168317059725
500,-0.3224348861531308,-0.3224348861531308,,-0.4085180346779066,-0.07999253624263528,-0.7894048837923955,-0.6601590864180724,-0.4341013606505145,-0.3224348861531308,-0.3224348861531308,-0.3224348861531308,-0.3224348861531308,-0.3224348861531308
